scenario,sex,age_group,metric,module,mean_ASD,mean_CTL,beta_CTL_minus_ASD,p_DX,p_SITE,r2,n_ASD,n_CTL,note,p_DX_FDR,DX_FDR_significant
ABIDE2_fd2,male,adult_18_plus,z,6,-7.459310946700275e-18,-3.148616373600912e-18,-1.795617141313763e-18,0.9496678144091482,0.98764457093722,0.0150326172834232,40,31,,0.9496678144091482,False
ABIDE2_fd2,male,adult_18_plus,z,7,-8.972189978153122e-18,1.1579171589026332e-17,1.4695635069428558e-17,0.6593299032456738,0.5973143879233052,0.0771548325768101,40,31,,0.9346156013890419,False
ABIDE2_fd2,male,adult_18_plus,z_neg,1,0.0,0.0,0.0,,,,40,31,,1.0,False
ABIDE2_fd2,male,adult_18_plus,z_neg,2,1.345724878333523e-18,1.410840598252887e-18,-3.1164654390734083e-19,0.9034493019080986,0.35492865955665315,0.09724636593236557,40,31,,1.0,False
ABIDE2_fd2,male,adult_18_plus,z_neg,3,-2.7755575615628915e-18,6.963764491376429e-19,4.046424418267231e-18,0.3489095658169461,0.973037227510007,0.036210955095523745,40,31,,1.0,False
ABIDE2_fd2,male,adult_18_plus,z_neg,4,5.361872562110131e-18,8.546438239416528e-19,-3.627693845003593e-18,0.5652683761064144,0.9319760809920992,0.04126297338304841,40,31,,1.0,False
ABIDE2_fd2,male,adult_18_plus,z_neg,5,5.633721002934202e-18,2.771294032282457e-18,-2.443852879582788e-18,0.6790661395650498,0.8187601985450939,0.049787094645732055,40,31,,1.0,False
ABIDE2_fd2,male,adult_18_plus,z_neg,6,-6.476300976980078e-19,-4.178258694825858e-19,-7.231907470945678e-19,0.8367117253195986,0.9994479400966749,0.004873299191559544,40,31,,1.0,False
ABIDE2_fd2,male,adult_18_plus,z_neg,7,1.3877787807814458e-18,0.0,-2.3245416870896774e-18,0.25013395728865107,0.13591385107973944,0.14881514678483287,40,31,,1.0,False
ABIDE2_fd2,male,adult_18_plus,z_pos,1,1.0408340855860841e-17,-8.185976218434331e-18,-4.358823142352293e-17,0.07204934192305715,0.7989469097291366,0.06105070009571467,40,31,,0.5043453934614001,False
ABIDE2_fd2,male,adult_18_plus,z_pos,2,-5.5826555499617255e-18,3.6003566805415015e-17,-3.466296985696951e-19,0.9916454050822829,0.31298279288691844,0.1366934563010329,40,31,,0.9916454050822829,False
ABIDE2_fd2,male,adult_18_plus,z_pos,3,2.1009428764608007e-18,1.4487117200809893e-17,3.153491254207142e-17,0.18020977662876236,0.7028345713435378,0.0636828283243267,40,31,,0.6307342182006683,False
ABIDE2_fd2,male,adult_18_plus,z_pos,4,9.12306846229621e-18,2.3445474545185073e-17,1.6629451022399172e-17,0.429613047915865,0.6404899011687877,0.07458265835475875,40,31,,0.9916454050822829,False
ABIDE2_fd2,male,adult_18_plus,z_pos,5,-1.1738295520776393e-17,2.1104469938151014e-18,2.3192306851591253e-18,0.9147320162645945,0.0738182222108574,0.17016591575525164,40,31,,0.9916454050822829,False
ABIDE2_fd2,male,adult_18_plus,z_pos,6,-1.467576060676379e-17,-7.685011527983272e-18,-9.647402395483359e-18,0.7293354099367946,0.9540301108554852,0.02565188837938459,40,31,,0.9916454050822829,False
ABIDE2_fd2,male,adult_18_plus,z_pos,7,-6.303384630496495e-18,1.1579171589026332e-17,1.02253625942561e-17,0.7595824202948518,0.6731948422789141,0.0669465446304961,40,31,,0.9916454050822829,False
