stream,scenario,age_group,sex,metric,module,ados_col,model_key,iterate_all_modules,asd_only,require_ados_reliable,hit_in_dxonly_model,hit_in_dxsex_model,hit_in_any_original_model,n,pearson_r,pearson_p,spearman_rho,spearman_p,subject_csv,scatter_png,spearman_p_fdr_global,spearman_fdr_sig_global,spearman_p_fdr_by_scenario_sex,spearman_fdr_sig_by_scenario_sex,abs_spearman
stratified_ados,OVERALL_ageSexMatched_fd-0.2,child_0_9,male,Z,4,ADOS_TOTAL,m1,True,True,False,False,False,False,23,-0.1108994116279941,0.6144344046709809,-0.19098265095056033,0.38270782028945677,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/child_0_9/male/Z/module_4/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/child_0_9/male/Z/module_4/scatter.png,0.8769757851291801,False,0.9472094861012286,False,0.19098265095056033
stratified_ados,OVERALL_ageSexMatched_fd-0.3,preteen_10_12,male,Strength_neg,5,ADOS_TOTAL,m1,True,True,False,False,False,False,49,0.19190901274743916,0.18650106287310902,0.190082628451472,0.19080777242008265,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/Strength_neg/module_5/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/Strength_neg/module_5/scatter.png,0.8554819122024919,False,0.8490553466001397,False,0.190082628451472
stratified_ados,OVERALL_ageSexMatched_fd-0.2,adult_18_plus,male,Z,5,ADOS_TOTAL,m1,True,True,False,False,True,True,49,-0.2617085536952569,0.06929814649988113,-0.18998744729461087,0.19103414021387383,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/male/Z/module_5/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/male/Z/module_5/scatter.png,0.8554819122024919,False,0.9472094861012286,False,0.18998744729461087
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,male,Z_pos,6,ADOS_TOTAL,m1,True,True,False,False,False,False,37,-0.1856144614739653,0.2713805166726256,-0.1891005894848729,0.2623199858941838,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Z_pos/module_6/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Z_pos/module_6/scatter.png,0.8554819122024919,False,0.9472094861012286,False,0.1891005894848729
stratified_ados,OVERALL_ageSexMatched_fd-0.3,preteen_10_12,male,Z_pos,4,ADOS_TOTAL,m1,True,True,False,False,False,False,49,-0.13706040454803795,0.34768090674346636,-0.18885298341566736,0.19374695286754057,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/Z_pos/module_4/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/Z_pos/module_4/scatter.png,0.8554819122024919,False,0.8490553466001397,False,0.18885298341566736
stratified_ados,OVERALL_ageSexMatched_fd-0.3,child_0_9,male,Z_neg,4,ADOS_TOTAL,m1,True,True,False,False,False,False,33,-0.16632009501354217,0.3549337852997981,-0.1865548475568142,0.2985653063833228,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/child_0_9/male/Z_neg/module_4/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/child_0_9/male/Z_neg/module_4/scatter.png,0.8597856744771312,False,0.8627237551326523,False,0.1865548475568142
stratified_ados,OVERALL_ageSexMatched_fd-0.3,child_0_9,male,Z_pos,4,ADOS_TOTAL,m1,True,True,False,False,False,False,33,-0.1000206800152638,0.5797073046570251,-0.18587953589145018,0.30034923673140856,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/child_0_9/male/Z_pos/module_4/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/child_0_9/male/Z_pos/module_4/scatter.png,0.8597856744771312,False,0.8627237551326523,False,0.18587953589145018
stratified_ados,OVERALL_ageSexMatched_fd-0.2,teen_13_17,male,PC_neg,3,ADOS_TOTAL,m1,True,True,False,False,False,False,59,-0.09952982456732577,0.45324814095676075,-0.18422811687340032,0.16247553405550938,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/teen_13_17/male/PC_neg/module_3/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/teen_13_17/male/PC_neg/module_3/scatter.png,0.8554819122024919,False,0.9472094861012286,False,0.18422811687340032
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,female,PC,1,ADOS_TOTAL,m1,True,True,False,False,False,False,7,0.044888167934095655,0.9238722301763361,0.18184824186332701,0.696363833630328,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/female/PC/module_1/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/female/PC/module_1/scatter.png,0.9636875201380791,False,0.9477388866389522,False,0.18184824186332701
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,female,Z_neg,4,ADOS_TOTAL,m1,True,True,False,False,False,False,7,0.0198734093655222,0.966268514495931,0.18184824186332701,0.696363833630328,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/female/Z_neg/module_4/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/female/Z_neg/module_4/scatter.png,0.9636875201380791,False,0.9477388866389522,False,0.18184824186332701
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,female,Z,6,ADOS_TOTAL,m1,True,True,False,False,False,False,7,-0.33051652068447945,0.46903651392371715,-0.18184824186332701,0.696363833630328,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/female/Z/module_6/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/female/Z/module_6/scatter.png,0.9636875201380791,False,0.9477388866389522,False,0.18184824186332701
stratified_ados,OVERALL_ageSexMatched_fd-0.3,preteen_10_12,female,PC_pos,2,ADOS_TOTAL,m1,True,True,False,False,False,False,8,0.1367561288177861,0.7467613780462985,0.18073600976695497,0.6684274536427571,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/female/PC_pos/module_2/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/female/PC_pos/module_2/scatter.png,0.960287673713503,False,0.9015646874950483,False,0.18073600976695497
stratified_ados,OVERALL_ageSexMatched_fd-0.3,preteen_10_12,male,Strength_neg,2,ADOS_TOTAL,m1,True,True,False,False,False,False,49,0.2070372011478788,0.1534745626969232,0.1796306456471323,0.2168196275763693,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/Strength_neg/module_2/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/Strength_neg/module_2/scatter.png,0.8554819122024919,False,0.8490553466001397,False,0.1796306456471323
stratified_ados,OVERALL_ageSexMatched_fd-0.2,child_0_9,male,Z_neg,5,ADOS_TOTAL,m1,True,True,False,False,False,False,23,0.16124031234870217,0.4623465716865489,0.17942317470881586,0.4126857394374762,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/child_0_9/male/Z_neg/module_5/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/child_0_9/male/Z_neg/module_5/scatter.png,0.8769757851291801,False,0.9472094861012286,False,0.17942317470881586
stratified_ados,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z_pos,7,ADOS_TOTAL,m1,True,True,False,False,False,False,66,-0.18689512997987112,0.13294035430488452,-0.17922588002211862,0.14989398047508273,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/male/Z_pos/module_7/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/male/Z_pos/module_7/scatter.png,0.8554819122024919,False,0.8490553466001397,False,0.17922588002211862
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,male,Z_pos,3,ADOS_TOTAL,m1,True,True,False,False,False,False,37,-0.13339128056893343,0.4312435608043916,-0.17719998599306216,0.29408523357469113,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Z_pos/module_3/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Z_pos/module_3/scatter.png,0.8597856744771312,False,0.9472094861012286,False,0.17719998599306216
stratified_ados,OVERALL_ageSexMatched_fd-0.3,preteen_10_12,male,PC_pos,2,ADOS_TOTAL,m1,True,True,False,False,False,False,49,0.12800920347871694,0.38073315227830057,0.1770688851558726,0.22355477277059593,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/PC_pos/module_2/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/PC_pos/module_2/scatter.png,0.8554819122024919,False,0.8490553466001397,False,0.1770688851558726
stratified_ados,OVERALL_ageSexMatched_fd-0.2,adult_18_plus,female,PC_neg,7,ADOS_TOTAL,m1,True,True,False,False,False,False,10,0.003823294650155424,0.9916366652052316,-0.17575757575757575,0.6271883447764846,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/female/PC_neg/module_7/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/female/PC_neg/module_7/scatter.png,0.948991084875102,False,0.9433412364335674,False,0.17575757575757575
stratified_ados,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Strength_pos,7,ADOS_TOTAL,m1,True,True,False,False,False,False,66,0.07569983659692738,0.5457732883047814,0.17542195362859098,0.15887760584530347,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/male/Strength_pos/module_7/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/male/Strength_pos/module_7/scatter.png,0.8554819122024919,False,0.8490553466001397,False,0.17542195362859098
stratified_ados,OVERALL_ageSexMatched_fd-0.2,child_0_9,male,PC_neg,1,ADOS_TOTAL,m1,True,True,False,False,False,False,23,-0.27039781128049606,0.2120785800967229,-0.17540248732038305,0.4234066291702043,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/child_0_9/male/PC_neg/module_1/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/child_0_9/male/PC_neg/module_1/scatter.png,0.8769757851291801,False,0.9472094861012286,False,0.17540248732038305
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,male,Z_neg,4,ADOS_TOTAL,m1,True,True,False,False,False,False,37,-0.16382622312260603,0.33260502957982563,-0.1749831111986118,0.3002639032391778,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Z_neg/module_4/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Z_neg/module_4/scatter.png,0.8597856744771312,False,0.9472094861012286,False,0.1749831111986118
stratified_ados,OVERALL_ageSexMatched_fd-0.3,child_0_9,male,Z_pos,3,ADOS_TOTAL,m1,True,True,False,False,False,False,33,0.19533403971542593,0.2759872065155969,0.17473689341294363,0.3307558653690734,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/child_0_9/male/Z_pos/module_3/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/child_0_9/male/Z_pos/module_3/scatter.png,0.8690828603246035,False,0.8831222018179141,False,0.17473689341294363
stratified_ados,OVERALL_ageSexMatched_fd-0.2,teen_13_17,female,Strength_neg,7,ADOS_TOTAL,m1,True,True,False,False,False,False,6,-0.1530042580070429,0.7722845510071269,-0.17393131069573453,0.7417339277316278,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/teen_13_17/female/Strength_neg/module_7/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/teen_13_17/female/Strength_neg/module_7/scatter.png,0.9636875201380791,False,0.9544838060271054,False,0.17393131069573453
stratified_ados,OVERALL_ageSexMatched_fd-0.2,teen_13_17,female,Strength_neg,2,ADOS_TOTAL,m1,True,True,False,False,False,False,6,-0.236343855387457,0.652085113849363,-0.17393131069573453,0.7417339277316278,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/teen_13_17/female/Strength_neg/module_2/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/teen_13_17/female/Strength_neg/module_2/scatter.png,0.9636875201380791,False,0.9544838060271054,False,0.17393131069573453
stratified_ados,OVERALL_ageSexMatched_fd-0.2,teen_13_17,female,Strength_neg,5,ADOS_TOTAL,m1,True,True,False,False,False,False,6,-0.02796601081855133,0.9580619198493971,0.17393131069573453,0.7417339277316278,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/teen_13_17/female/Strength_neg/module_5/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/teen_13_17/female/Strength_neg/module_5/scatter.png,0.9636875201380791,False,0.9544838060271054,False,0.17393131069573453
stratified_ados,OVERALL_ageSexMatched_fd-0.2,teen_13_17,female,Z_neg,4,ADOS_TOTAL,m1,True,True,False,False,False,False,6,0.1313750379811037,0.8040711702333206,0.17393131069573453,0.7417339277316278,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/teen_13_17/female/Z_neg/module_4/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/teen_13_17/female/Z_neg/module_4/scatter.png,0.9636875201380791,False,0.9544838060271054,False,0.17393131069573453
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,male,PC,5,ADOS_TOTAL,m1,True,True,False,False,False,False,37,0.11254041719494198,0.5072199564327108,0.1730347747709284,0.30576194025113684,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/PC/module_5/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/PC/module_5/scatter.png,0.8601401025382677,False,0.9472094861012286,False,0.1730347747709284
stratified_ados,OVERALL_ageSexMatched_fd-0.2,adult_18_plus,male,Z_neg,5,ADOS_TOTAL,m1,True,True,False,False,False,False,49,0.15793686446281213,0.2784367211157443,0.1728656172632659,0.23491672191403046,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/male/Z_neg/module_5/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/male/Z_neg/module_5/scatter.png,0.8554819122024919,False,0.9472094861012286,False,0.1728656172632659
stratified_ados,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,female,Z,6,ADOS_TOTAL,m1,True,True,False,False,True,True,11,-0.16815173553381788,0.621150792816769,-0.17272727272727276,0.6115423848512369,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/female/Z/module_6/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/female/Z/module_6/scatter.png,0.9442216113070959,False,0.8697491695662036,False,0.17272727272727276
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,male,Strength_pos,3,ADOS_TOTAL,m1,True,True,False,False,False,False,37,-0.1367395305339029,0.4196622972428165,-0.17267775666617408,0.3067762905275763,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Strength_pos/module_3/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Strength_pos/module_3/scatter.png,0.8601401025382677,False,0.9472094861012286,False,0.17267775666617408
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,male,Strength_neg,1,ADOS_TOTAL,m1,True,True,False,False,False,False,37,0.18751230924077053,0.2664228659423689,0.17208272649158354,0.30847160592295064,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Strength_neg/module_1/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Strength_neg/module_1/scatter.png,0.8601401025382677,False,0.9472094861012286,False,0.17208272649158354
stratified_ados,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Strength_pos,5,ADOS_TOTAL,m1,True,True,False,False,False,False,66,0.12290971098777644,0.3255193663097429,0.17199631825762413,0.16730286121001364,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/male/Strength_pos/module_5/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/male/Strength_pos/module_5/scatter.png,0.8554819122024919,False,0.8490553466001397,False,0.17199631825762413
stratified_ados,OVERALL_ageSexMatched_fd-0.2,adult_18_plus,male,Z_pos,3,ADOS_TOTAL,m1,True,True,False,False,False,False,49,-0.17456784939826006,0.2302686331747273,-0.17174617896201191,0.23800824730055092,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/male/Z_pos/module_3/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/male/Z_pos/module_3/scatter.png,0.8554819122024919,False,0.9472094861012286,False,0.17174617896201191
stratified_ados,OVERALL_ageSexMatched_fd-0.3,child_0_9,male,Z_pos,5,ADOS_TOTAL,m1,True,True,False,False,False,False,33,0.17276062661224778,0.33633966471624704,0.17136033508612347,0.340330764905378,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/child_0_9/male/Z_pos/module_5/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/child_0_9/male/Z_pos/module_5/scatter.png,0.8769757851291801,False,0.8831222018179141,False,0.17136033508612347
stratified_ados,OVERALL_ageSexMatched_fd-0.3,preteen_10_12,male,Strength_neg,1,ADOS_TOTAL,m1,True,True,False,False,False,False,49,0.2024195452339403,0.1630624016547303,0.17117683602597522,0.23959120439038767,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/Strength_neg/module_1/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/Strength_neg/module_1/scatter.png,0.8554819122024919,False,0.8490553466001397,False,0.17117683602597522
stratified_ados,OVERALL_ageSexMatched_fd-0.3,preteen_10_12,male,PC_neg,8,ADOS_TOTAL,m1,True,True,False,False,False,False,49,0.11507137446067132,0.43109106307033157,0.17030583745894692,0.24202673470600222,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/PC_neg/module_8/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/PC_neg/module_8/scatter.png,0.8554819122024919,False,0.8490553466001397,False,0.17030583745894692
stratified_ados,OVERALL_ageSexMatched_fd-0.2,adult_18_plus,male,Z_neg,1,ADOS_TOTAL,m1,True,True,False,False,False,False,49,0.18380319779134735,0.20615438386218468,0.16944092086174153,0.24446188341766145,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/male/Z_neg/module_1/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/male/Z_neg/module_1/scatter.png,0.8554819122024919,False,0.9472094861012286,False,0.16944092086174153
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,male,PC_pos,6,ADOS_TOTAL,m1,True,True,False,False,False,False,37,-0.13871336825391803,0.4129177769837813,-0.16910757561863085,0.3170368611742749,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/PC_pos/module_6/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/PC_pos/module_6/scatter.png,0.8601401025382677,False,0.9472094861012286,False,0.16910757561863085
stratified_ados,OVERALL_ageSexMatched_fd-0.3,preteen_10_12,male,Z_pos,6,ADOS_TOTAL,m1,True,True,False,False,False,False,49,-0.16467350303484013,0.2581827469452907,-0.16502861084695186,0.25714327721236596,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/Z_pos/module_6/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/Z_pos/module_6/scatter.png,0.8554819122024919,False,0.8490553466001397,False,0.16502861084695186
